alunoId,cursos
1780226,11119|10005|920081|920081|10007|10008
1786549,11119|122913
1789914,11119|10005|10007|10008|123047
1790166,111
1791568,11119|920081|10008
1792491,11119|123652|123691|123584|123944|123690
1795792,11119|920089|920089|920085|920085|920091
1798350,111
1811638,11119|10007
1813358,111
1820929,11119|10008|124265
1821128,111
1824275,11119|124597
1824644,11119|920083|920086
1786813,11119|920081|920088
1759593,11119|124186|920083
1252822,11119|11119|920084|123629|920081|124702|123502
1792281,124890|124260|920080|920089|920086|920086
421799,1236
1073527,123639|920089
1761454,124
1780308,123639|920090|123781
1780309,124
1728102,123688|123629
1089876,124
1180332,123688|122060
1762886,124
1763501,123688|123652|920083|123653|920090|920091|920086|122430|920087
1806978,124
1807947,123688|920081|920088
1811856,123688|920080|920090
1740146,123644|123481|123514|123519
1009319,920094|920089|920082|920091|120808|121555
1041848,920094|920080|920089|920084|123231|920085|920091
1075771,920094|123186|123280|920082|920090|122430
1104282,920094|920082|920085|920081|920091|920087
1104413,920094|920082
1104759,920094|920082|920081|920081|124603
1119575,920094|124636|920087
1120742,920094|920083
1132537,920094|920089|124603|920091
1137566,920094|920080|920089|920082|920085|920090|920091|920092|920087|920088
1138523,920094|920080|920089|920085|920090|920091
1139226,920094|920080|920082|920082|920083|920085|920090|920081|920091|920092|920086|124176|920087|920088
1157834,920094|920080|124502
1177434,920094|920080|920089|920082|920083|920084|920085|920090|920081|920091|920092|920086|920087|920088|920088
1177912,920094|920089|920082|920085|920087|920088
1179547,920094|123280|920089|920084|920090|920087
1180211,920094|920080|920082|920083|920085|920090|920081|920091|920091|920092|920088
1182022,920094|920086|920087|920088
1196689,920094|920080|920083|920085|920090|920081|920081|920091|920086|920087|920088
1196778,920094|920089|920082|920084|920085|920090|920091|920088
1197142,92
1198937,920094|920080|920089|920083|920084|920081|920081|920091|121917
1212452,920094|920082|920083|920084|920085|920091
1219260,920094|920086
1228487,920094|920094|920083|920083|920083|920084|920084|123480|123769|920085|920085|920090|920092|920092|920086|920086|123789|920087|920087|920087|920088|920088|123226
1228526,92
1230524,920094|920080|920082|920084|920085|920090|920091|920087|920088
1230778,920094|920080|920081|920081|920092|920086
1235733,92
1237737,920094|920089|920082|920083|920090|920081
1239382,92
1240221,920094|920091|920087|920088
1240616,920094|920082|920084|920085|920085|920090|920081|920091|920087
1242111,920094|920080
1245857,920094|920080|920089|920082|920082|920083|123053|920081|920091|920086|920087|920088
1247718,920094|920080|920085|920090|920091|920086|920087|920088
1251942,920094|920083|920085|920081|920081|920091|920087|920088
1252386,920094|920080|920081|920092|920092|920086|920087
1254134,920094|121716|920082|123115|920083|920083|122181|920084|122094|920085|920090|920081|920081|920091|920091|920091|920092|920086|920056|920087|920087|920088
1254189,920094|920080|920082|120863|920085|920090|920091
1254696,920094|920080|920082|920085|920081|920091|920092|920086|920087|920088
1258708,920094|920103|920080|920082|920083
1258919,92
1258974,920094|920082|920085|920087
1259306,920094|920089|920082|920082|920085|920085|123703
1265711,920094|920094|123235|920081|920086|124075
1268014,920094|920094|920080|920089|920082|920084|920085|920090|920081|920081|920091|920092|920087|920088
1269182,920094|920080|920089|920082|920083|920084|920085|920090|920081|920091|920092|920086|920087|920088
1274590,920094|920083|920083|920085|920090|920081|920091|920092|920088
1274994,920094|920080|920082|920083|920084|920085|920090|920081|920081|920091|920092|920086|920087|920088
1275511,920094|920089|920089|920085|920081|124603|920091|121440|920088
1276020,920094|920089|920089|920089|920082|920084|920090|920081|920081|123488|920087|124137
1276104,920094|920080|920089|920082|920083|920085|920081|920087|920088
1278707,920094|124069|124640
1279835,920094|920089|920084
1283183,920094|124372|920080|920083|920091|920086|121439|121440
1283491,920094|920089|920082|920084|920081|920091|920087|920088
1701727,920094|123738|920083|920083|123065|122181|920090|920090|920081|920081|920092|123556|124140|920088|920088
1704255,92
1705087,920094|920103|920080|920089|920084|920085|920091|920087
1705899,920094|920089|920082|920083|920084|123586|920085|920090|920081|123032|123434|122291|920091|920086|920087|920088
1705901,92
1710663,920094|920089|920084|920088
1711027,920094|920089|920085|920081|920081|920091|920091|920092|920092|920086|920086|920087|920087|920088|920088
1712104,920094|920080
1712640,920094|920080|920085|920081|920086|121439|920087|920088
1712669,920094|920080|920089|920082|920083|920083|920084|920090|920081|920081|920081|920091|920092|920086|121439
1712682,920094|920082
1712720,920094|920080|920080|920089|920082|920082|920083|920084|920085|920085|920090|920090|920091|920087
1712775,920094|920083
1712817,920094|920080|920080|920089|920083|920090|920090|920086|122248|920087
1713231,920094|920080|920083|920083|920085|920090|920081|124280|920091|920091|920092|920086|920086|920087|920088
1713374,920094|920080|920082|920083|920091|920087
1713801,920094|920080|123699|920081|920087|920088
1713805,920094|920080|920080|920082|920082|920084|920081|920081|120292|920091|920091
1714905,920094|920080|920083|920084|123164|920087
1715942,920094|920094|920080|920080|920089|920089|920082|920082|920083|123691|920085|920085|920090|920081|920091|920091
1716115,920094|920091|123869
1716607,920094|920089|920082|920081
1716618,920094|920080|920089|920082|920083|920084|920085|920090|920091|920092|920086|920087|920088
1716638,92
1716898,920094|920080|920082
1717284,920094|920084|920091
1717458,920094|920084|920081|124603|920091|123438|920088|124187
1717811,920094|920084
1718086,920094|920080|920089|920082|920082|920085|920085|920087|920087|920088
1718723,920094|920080|920089|920082|920085|920081|920091|920088
1719325,920094|920080|920089|920082|920084|123868|920081|920091|920087|123795
1719868,920094|920082|920091
1720223,920094|920081|920092|920086
1720875,920094|920090|920092|920086|123927|123892
1721170,920094|920080|920083|920090|920090|920091|920091|920092|920086
1721188,920094|920080|920089|920089|920085|920085|920087|920088
1721193,92
1721217,920094|920080|920080|920089|920083|920083|920084|920085|920081|920091|920092|920087|920087|920088
1721315,920094|920094|920080|920080|920089|920085|920087|920088
1721369,920094|920081|920092|920086
1721730,920094|920080|920089|920082|920083|920084|920085|920090|920081|920091|920087
1721999,920094|920082|920082
1722073,92
1722295,920094|920080|920089|920082|920083|123632|920085|920090|920081|920092|920087|920088
1724414,920094|920082|920084|920091|920092|920086|120808|123438
1726079,920094|920089|920084|920101|920087|920088
1726140,920094|920080|920089|920084|920085|920090|920091|920092|920086|920087|920088
1727679,920094|123115|920084|120018|920091|920091
1728250,920094|920080|920083|920090|920081|920081|920092
1728981,920094|920082|920083|920081|920091|920086|920087|920087|124253
1729075,920094|920086
1729465,920094|920080|920089|920084|920085|920081
1729604,920094|124432|124724|920081
1729645,920094|920088
1729661,920094|920081|920081|920086|920087
1729724,920094|920089
1730301,920094|920080|920089|920089|920082|920082|920084|920085|920090|920090|920091|920086|123448|920087|920088|124454
1730352,92
1730500,920094|920080|920082|920085|920081|920091|920087|920088
1730604,920094|920080|124623|124502|124411
1730688,920094|920080|920089|920083|920090|920090|920086|920087
1730995,920094|920082|920081|920091
1731288,920094|920084|920085|920091|920087
1731471,920094|123738|920081|920091|123827
1731839,920094|920094|920080|920089|920089|920082|920084|920084|920085|920085|920090|920090|920086|920086
1732036,920094|920092
1733128,92
1735352,920094|920089|920089|920084|920084|920085|920091|920088
1735784,920094|920080|920089|920082|920085|920081|920091|920092|920092|920086|920087|920088|920088
1735906,920094|920089|920089|920082|920082
1736620,920094|920091|920087
1739006,920094|920080|920082|920083|920085|920081|920091|920087
1739072,920094|920094|920082|920082|920085|920085|920081|920081|920092|920092|920092|920092|920086|920086|920086|920086
1739475,920094|920089|920084|920085|920081|920091|920086|920087|920088
1739629,920094|124248|920086
1739808,920094|122094
1741013,920094|920080|920089|920082|920085|920090|920081|920081|920092|920086|920087
1741084,920094|124432|124724|920081|920081|920091|920087
1741553,920094|920083|920092
1741929,920094|920080|920089|920082|920083|920085|920090|920081|920092|920086|920087|920088
1741958,920094|920080|920089|920082|920083|920084|920085|920090|920091|920086|920087|920088
1743503,92
1745395,920094|920080|920081|920091|920092|920086|920056|920087|920088
1745429,92
1745445,920094|920082|920091
1745561,920094|920089|920082|920084|920085|920091|920087
1745609,920094|920089|920083|123678|920092
1745659,920094|920083|920081|920092|920086
1745778,920094|920094|920089|920084|920085|920091|920087
1745863,920094|920089|920085|920091
1746199,920094|920090|920091|124248
1746343,920094|920089|124766|920088|123920
1746484,920094|920083|920081
1747001,920094|920094|920080|920082|920083|920081|920092
1747194,920094|920080|920080|920089|920082|920082|124336|920083|122181|920084|920085|920090|920081|920081|123928|920091|920091|920092|920086|920087|920087|920088|920088
1747249,920094|920080|920089|920082|920084|920085|920081|920081|920092|920087|920088
1747427,920094|920083|920083|920085|920081|920092|920086
1747441,920094|920083
1747594,920094|920080|920089|920089|920082|920085|920081|920091|920091
1747600,920094|920080|920082|920091
1747785,920094|920080|920089|920083|920081|920087|920088
1747801,920094|123719|920080|123115|920081|920088
1748179,920094|920080|920084|920081|920091|920086|920088
1748518,920094|920092|920092|920086
1748642,920094|920089|920085|920081|920087
1748659,920094|920080|920082|920081|920088
1748823,920094|920094|920085|920091|920087
1748973,920094|920089|920082|920085|920081|120292|920091|124637|124767|920087
1749171,920094|920085|920081
1749438,920094|920085|920081|920081|920092
1749596,920094|920089
1749605,920094|920080|920089|920082|920090|920081|920091|920092|920086|920088
1749735,920094|920080|920089|920082|920084|920092|920088
1750544,920094|920082|920084|920085|920085|920081|10007|920091|920087
1751855,920094|920080|920089|920082|920085|920081|920087
1751884,920094|920080|920082|920083|920083|920090|920081|920088
1752104,920094|920089|920084|920085|920081|920091|920091|920092|920086|121439
1752131,920094|920082|920083|10005|920085|920081|920091|920092|120550|920087|123869|920088
1752297,920094|920085
1752454,920094|920080|920083|920090|920081|920092
1752463,920094|920094|920080|920080|920080|920089|920082|920083|920085|920085|920085|920090|920090|920081|920091|920091|920092|920092|920092|920086|920086|920086|920086|124490|920087|920087|920087|920088|920088|124371
1752529,920094|920080
1752774,920094|920089|920083|920085|920090|920092|920086
1752789,920094|920080|920089|920083|123122|920084|124179|920081|920091|121439|920087|124137
1752894,920094|124156|920082|10005|920081
1752915,920094|124621|920083|920084|920085|920090|920091|920092|920086|920087
1752971,920094|920080|920089|920082|920091
1752983,920094|920080
1753311,920094|920080|920089|920085|920092|920087|920088
1753343,920094|920094|920080|920080|920089|920082|920082|920083|920083|920083|920085|920085|920085|920090|920090|920081|920091|920092|920092|920086|920086|920087|920087|920088|920088
1753371,920094|920080|124662
1753372,920094|920082|920084|920085|920081|920091|920091|920086|122190|920087|920087|920088|920088
1753432,920094|920089|920085|920081
1759245,920094|920080|920085|920090|920091
1759878,920094|920080|920089|920082|920083|920085|920085|920090|123547|920091|920086|920087|920087|920087|920088
1759983,920094|920080|920083|920081|123507
1760089,92
1760158,920094|920080|123616|920089|124883|920083|920085|920090|920091|124637|920086|123617|920088|124862
1760624,920094|920089|920089|920082|920084|920081|920091|920091
1760711,920094|920080|920089|920083|920085|920090|920081|920081|920081|920091|920092|920086|920088
1760759,920094|920089|920082|920083|920085|920091|920092
1760815,920094|920081|920092|920086
1760908,920094|920080|920082|920084
1761789,920094|920080|920082|920083|920084|920085|920091|920092|920087|920088
1761819,920094|920089|920082|920084|920090|920087|920088
